hotspot_id,centroid_lat,centroid_lon,police_station,impact,frequency,persistence,recency,priority_score,global_rank,station_rank,risk_tier,anomaly_score
dbscan-412,12.823096345454546,77.68557305454546,Electronic City,0.8387971949168822,0.00020916126333403055,0.02,0.6870083175758256,4.84544200913311,479,9,MEDIUM,0.3367
dbscan-552,13.03577752222222,77.51394314273506,Peenya,0.8314430616492784,0.0004826798384631474,0.05333333333333334,0.04695859548381153,4.841777250047751,480,7,MEDIUM,0.3001
dbscan-529,12.992648691666666,77.6517375222222,Banaswadi,0.8288443292702392,0.00043441185461683265,0.013333333333333334,0.3549012148574473,4.834688253078298,481,12,MEDIUM,0.2871
dbscan-506,12.987506846153845,77.6019628923077,Shivajinagar,0.7557450507417862,0.00027351857512911685,0.02,0.5619518861552785,4.822338590015986,482,4,MEDIUM,0.0208
dbscan-513,12.993731861111112,77.70300142777776,Mahadevapura,0.7809662255686324,0.00014480395153894423,0.02666666666666667,0.9479070218357711,4.774815684888288,483,17,MEDIUM,0.0918
dbscan-445,12.95261804,77.59553183333334,Wilson Garden,0.7443073230815415,9.653596769262947e-05,0.05333333333333334,0.8298291509185559,4.765640238029241,484,14,LOW,0.0832
dbscan-564,13.05275197,77.57491623000001,Kodigehalli,0.8167401199109345,0.00017698260743648737,0.03333333333333333,0.41529516904615943,4.72221203851299,485,12,MEDIUM,0.2774
dbscan-572,13.0190707034483,77.65560879111322,Banaswadi,0.7362607289465148,0.00011262529564140106,0.06666666666666667,0.4556000931386767,4.712929675219292,486,13,LOW,0.0762
dbscan-273,12.98782895882353,77.66380619411765,Banaswadi,0.7370861460938491,0.00012871462359017265,0.06666666666666667,0.3632382650283415,4.712211330813783,487,14,LOW,0.0613
dbscan-485,13.053271033333335,77.48522287333334,No Police Station,0.803929199607384,9.653596769262947e-05,0.04,0.8923293190907167,4.690835276060071,488,7,MEDIUM,0.2604
dbscan-91,13.022822688235294,77.60083495294117,R.T. Nagar,0.7498381578429746,0.00012871462359017265,0.04666666666666667,0.522867460721557,4.6661004737523175,489,7,LOW,0.0539
dbscan-335,12.96995038125,77.63115003749999,Halasur,0.7695273251060373,0.00011262529564140106,0.05333333333333334,0.5041313902505761,4.6577900725982415,490,8,MEDIUM,0.0904
dbscan-526,12.993889246666669,77.57739432666668,Sheshadripuram,0.7469053086838114,9.653596769262947e-05,0.06,0.5740464631270443,4.623286574080246,491,7,LOW,0.0847
dbscan-481,13.0059965875,77.620648321875,Pulikeshinagar(F.Town),0.8221963282691598,0.00037005454282174635,0.006666666666666667,0.8782267259368399,4.617207514317263,492,13,MEDIUM,0.2388
dbscan-417,12.92714002,77.57802628666666,Jayanagara,0.8244603952215961,9.653596769262947e-05,0.06,0.39957943313807087,4.555236470626354,493,11,MEDIUM,0.3003
dbscan-293,12.961585365,77.53370056000001,Vijayanagara,0.7785457895807633,0.00017698260743648737,0.02,0.7308524691799488,4.552781085689885,494,6,MEDIUM,0.0798
dbscan-296,12.903868953333333,77.57331101999999,J.P. Nagar,0.7735154199298934,9.653596769262947e-05,0.04,0.797585074520307,4.541909013439973,495,14,MEDIUM,0.112
dbscan-425,12.957316253749386,77.65381707363049,Jeevanbheemanagar,0.6038662299829202,0.0001608932794877158,0.04666666666666667,0.48992571445239186,4.480553472126239,496,13,LOW,0.8613
dbscan-518,13.016046288235296,77.7618677,Mahadevapura,0.7783443132172906,0.00012871462359017265,0.03333333333333333,0.5387193609855929,4.44790816688339,497,18,MEDIUM,0.0886
dbscan-585,13.0143968875,77.76109391874999,Mahadevapura,0.792138236766235,0.00011262529564140106,0.03333333333333333,0.6204167422347324,4.424942710999838,498,19,MEDIUM,0.1556
dbscan-439,12.9806322375,77.5525898875,Magadi Road,0.7730752628372255,0.00011262529564140106,0.03333333333333333,0.6563300467617185,4.419180990751355,499,11,MEDIUM,0.0944
dbscan-298,12.945713399999999,77.61871115333335,Adugodi,0.7724074525222888,9.653596769262947e-05,0.04,0.6408251371746198,4.392722816584176,500,14,MEDIUM,0.1144
dbscan-575,12.952656426923078,77.61963863846154,Ashok Nagar,0.7650714614448141,0.00027351857512911685,0.04,0.1142477846109469,4.383456222632075,501,11,MEDIUM,0.0514
dbscan-531,12.971184972222224,77.6302278111111,Halasur,0.8760747818319083,0.00014480395153894423,0.013333333333333334,0.9856406059868452,4.377812030675943,502,9,MEDIUM,0.5831
dbscan-473,13.052982599999998,77.48646170000002,No Police Station,0.8251445648337389,9.653596769262947e-05,0.02666666666666667,0.8922679605305819,4.370713577921419,503,8,MEDIUM,0.3902
dbscan-272,12.95497675,77.5660406375,Basavanagudi,0.737373055175575,0.00011262529564140106,0.04,0.5371780358842502,4.364290258867834,504,13,LOW,0.0707
dbscan-238,13.024744139285714,77.547033875,Yeshwanthpura,0.7381511636079666,0.00030569723102666,0.02666666666666667,0.1692664232714995,4.3457062713165255,505,15,LOW,0.0064
dbscan-276,12.987417077272726,77.58258061363637,High ground,0.807551075005061,0.00020916126333403055,0.03333333333333333,0.1820567728036276,4.331068863077313,506,9,MEDIUM,0.2006
dbscan-586,12.981957293333334,77.62439478,Halasur,0.7675636873099821,9.653596769262947e-05,0.04,0.5795596661031993,4.316132595076976,507,10,MEDIUM,0.1093
dbscan-315,12.9922410875,77.7174029125,Mahadevapura,0.8108171009976821,0.00011262529564140106,0.02,0.9241149219249163,4.280978458623263,508,20,MEDIUM,0.2448
dbscan-507,12.955200275,77.71724266875,Whitefield,0.8301514017054769,0.00011262529564140106,0.04666666666666667,0.27888419775335294,4.27746879965899,509,19,MEDIUM,0.3002
dbscan-201,13.00672744,77.55811623333334,Malleshwaram,0.7640340881718164,9.653596769262947e-05,0.03333333333333333,0.6800363935933097,4.254739303980428,510,6,MEDIUM,0.1077
dbscan-299,12.92522164117647,77.49879471176472,Kengeri,0.8185943062192866,0.00012871462359017265,0.02,0.6858754481764454,4.248907223926479,511,5,MEDIUM,0.2372
dbscan-582,12.967293052631579,77.60330200000001,Ashok Nagar,0.621390229400869,0.0001608932794877158,0.02666666666666667,0.6391967644335173,4.217151233269238,512,12,LOW,0.7193
dbscan-557,12.994968087878789,77.6540693090909,Banaswadi,0.8023378423680276,0.0003861438707705179,0.04,0.042483768500551036,4.19832108641581,513,15,MEDIUM,0.2199
dbscan-479,13.02460360769231,77.5898426,R.T. Nagar,0.7440592863451226,0.00027351857512911685,0.02,0.22327672320823075,4.172748786282984,514,8,LOW,0.0092
dbscan-510,12.998579672727272,77.52411716363636,Peenya,0.6341385648436448,0.00020916126333403055,0.03333333333333333,0.2530150264413922,4.130871414230336,515,8,LOW,0.6801
dbscan-545,13.0141341220339,77.49207999322033,Kamakshipalya,0.7420548725328164,0.000804466397438579,0.03333333333333333,0.017508746082369787,4.126818713812391,516,11,LOW,0.0203
dbscan-544,13.013885049999999,77.55142730555556,Rajajinagar,0.7888673353670298,0.00014480395153894423,0.06,0.11767639211773301,4.123161486543865,517,12,MEDIUM,0.1298
dbscan-350,12.979125691666667,77.7096908875,Mahadevapura,0.7810930871126517,0.0002413399192315737,0.02,0.2134824166930717,4.095894145210908,518,21,MEDIUM,0.1065
dbscan-64,12.917050117647063,77.50018557647059,Kengeri,0.8114724844555515,0.0006757517738484064,0.04,0.013476045410564175,4.083219117306164,519,6,MEDIUM,0.3616
dbscan-519,12.9139580875,77.48678405000001,Kengeri,0.8079564677777549,0.00011262529564140106,0.03333333333333333,0.34230160144974303,4.079446664545144,520,7,MEDIUM,0.2385
dbscan-253,12.992157571428574,77.55086743928572,Vijayanagara,0.8556541678535413,0.00030569723102666,0.02,0.10626273619517683,4.058871784204436,521,7,MEDIUM,0.4431
dbscan-535,13.020598133333335,77.61379766666667,K.G. Halli,0.8053063062755923,0.00014480395153894423,0.02,0.4135378452179313,4.029608292427639,522,8,MEDIUM,0.1813
dbscan-556,13.02285530487805,77.56295304878047,Yeshwanthpura,0.7528195775829067,0.0005148584943606906,0.02,0.05941009278201425,4.026088954449638,523,16,LOW,0.0312
dbscan-246,12.90012933529412,77.64707125882353,HSR Layout,0.8423366142574925,0.00012871462359017265,0.03333333333333333,0.20732418374925227,3.9780889338556715,524,17,MEDIUM,0.4727
dbscan-391,12.937853746153847,77.61884574615387,Adugodi,0.7287072990877677,6.435731179508633e-05,0.04666666666666667,0.5947671307025454,3.9547963241642137,525,15,LOW,0.1676
dbscan-269,13.072737586666669,77.60361157999999,Hebbala,0.7491997574024137,9.653596769262947e-05,0.02,0.865001062240018,3.951571414255721,526,4,LOW,0.0866
dbscan-548,12.971309922500001,77.6150261175,Halasur,0.7601791534235877,0.000498769166411919,0.03333333333333333,0.02671161677897751,3.939327221290058,527,11,MEDIUM,0.0721
dbscan-484,12.956394793333335,77.64875665333334,Jeevanbheemanagar,0.6153651782458521,9.653596769262947e-05,0.02666666666666667,0.9505396964347893,3.9238711759959943,528,14,LOW,0.7907
dbscan-580,12.98585252,77.59847274666664,Shivajinagar,0.8144698296644998,9.653596769262947e-05,0.02666666666666667,0.4468913519644782,3.9196413283712324,529,5,MEDIUM,0.2625
dbscan-372,13.19624647647059,77.70510862352941,Devanahalli Airport,0.7706882238930497,0.00012871462359017265,0.02666666666666667,0.320375848954004,3.9192338183621276,530,1,MEDIUM,0.0787
dbscan-528,12.98072272756932,77.53656644225205,Vijayanagara,0.748791262568565,0.00012871462359017265,0.06,0.11126283302114703,3.8880697482798516,531,8,LOW,0.0513
dbscan-452,12.972085992307694,77.56647877692309,Magadi Road,0.7962011924724947,6.435731179508633e-05,0.02666666666666667,0.8526583445298356,3.8669504462111504,532,12,MEDIUM,0.2673
dbscan-353,13.00682658275862,77.56813990689655,Malleshwaram,0.7913266310246945,0.0003217865589754316,0.02,0.08280830708790114,3.8384100930163805,533,7,MEDIUM,0.152
dbscan-318,13.027934127777778,77.5181984388889,Peenya,0.8153724040758812,0.00014480395153894423,0.02,0.2873194398731095,3.834407431557164,534,9,MEDIUM,0.2513
dbscan-522,12.980284605882353,77.72728901764705,Mahadevapura,0.7999115298697361,0.00012871462359017265,0.013333333333333334,0.5999152820458169,3.8047400637575404,535,22,MEDIUM,0.1645
dbscan-538,12.908198682352939,77.57053122941176,K.S. Layout,0.6154166527669589,0.00012871462359017265,0.02666666666666667,0.4741925735000189,3.798932954096436,536,8,LOW,0.7603
dbscan-514,12.993507939999999,77.70439726000001,Mahadevapura,0.7990175637683707,9.653596769262947e-05,0.013333333333333334,0.9488200155140291,3.7910554957983886,537,23,MEDIUM,0.1948
dbscan-517,12.91849764375,77.55970338750001,Banashankari,0.7787742462421037,0.00011262529564140106,0.02666666666666667,0.3105285065180025,3.7886334216478663,538,7,MEDIUM,0.1068
dbscan-349,12.98054724736842,77.70917163157894,Mahadevapura,0.782360677009114,0.0001608932794877158,0.02,0.24591925654571783,3.7828764841802256,539,24,MEDIUM,0.0928
dbscan-456,12.984609991666666,77.61207118333333,Pulikeshinagar(F.Town),0.829961109389448,4.826798384631474e-05,0.02666666666666667,0.9856857918113942,3.7393180646646837,540,14,MEDIUM,0.4039
dbscan-483,12.959964657894737,77.53221714736843,Byatarayanapura,0.7707113479043696,0.0001608932794877158,0.02,0.20601671987876083,3.661698201973096,541,9,MEDIUM,0.0624
dbscan-521,12.9559108125,77.57222209375,V.V.Puram (C.Pet),0.6474903229356174,0.00011262529564140106,0.02666666666666667,0.39956111561101604,3.654546800176106,542,11,MEDIUM,0.7677
dbscan-505,12.98498809127935,77.54482868603185,Magadi Road,0.8009299616999125,9.653596769262947e-05,0.02666666666666667,0.2517308093058274,3.572270251736693,543,13,MEDIUM,0.2003
dbscan-451,12.92856352777778,77.59128737222221,Jayanagara,0.7927285176753825,0.00014480395153894423,0.006666666666666667,0.8344641397473205,3.5713942575204447,544,12,MEDIUM,0.1329
dbscan-169,12.948161616666667,77.55920059444445,Basavanagudi,0.7416818031850541,0.00014480395153894423,0.006666666666666667,0.9778993822206214,3.5612956307756565,545,14,LOW,0.0296
dbscan-523,12.806774294117648,77.69745105294118,Electronic City,0.8484151835300718,0.00012871462359017265,0.013333333333333334,0.3282853981834477,3.558572578586696,546,10,MEDIUM,0.3872
dbscan-376,12.964191849999999,77.63979150833333,Jeevanbheemanagar,0.8456967983386555,4.826798384631474e-05,0.02,0.9772719648779207,3.552294630940231,547,15,MEDIUM,0.4893
dbscan-351,12.98347889375,77.76808985624999,Mahadevapura,0.7338251174443867,0.00011262529564140106,0.05333333333333334,0.09354550678881618,3.549761709960017,548,25,LOW,0.081
dbscan-563,12.951328785000001,77.598549215,Wilson Garden,0.7915513991677122,0.00017698260743648737,0.02,0.12297090248277213,3.5079278216088943,549,15,MEDIUM,0.143
dbscan-577,13.03609488,77.51911439999999,Peenya,0.7990175637683707,9.653596769262947e-05,0.02,0.3277140108494026,3.5052990044332932,550,10,MEDIUM,0.1948
dbscan-331,12.960212888235294,77.55421707058824,Magadi Road,0.7942070173450207,0.00012871462359017265,0.006666666666666667,0.8704507972426281,3.4923989023801076,551,14,MEDIUM,0.147
dbscan-571,12.854322680000001,77.66211304999999,Electronic City,0.6587094668804445,0.0003378758869242032,0.02,0.06568885040920022,3.4873586204682923,552,11,MEDIUM,0.7782
dbscan-515,13.031397973333332,77.62145855333333,K.G. Halli,0.8144698296644998,9.653596769262947e-05,0.02,0.2967707138373107,3.4800977642905253,553,9,MEDIUM,0.2625
dbscan-559,12.963718816666665,77.56885163333332,Chamarajpet,0.7449345613237845,4.826798384631474e-05,0.03333333333333333,0.4931027888534846,3.3750359804951704,554,7,LOW,0.1654
dbscan-539,13.01896605,77.58493708076924,R.T. Nagar,0.8144126068407422,0.00027351857512911685,0.02666666666666667,0.02505800456617718,3.300807675533006,555,9,MEDIUM,0.1922
dbscan-361,12.975205852631579,77.5884820105263,Cubbon Park,0.6258493312979035,0.0001608932794877158,0.03333333333333333,0.07949587487116012,3.2348178509986574,556,10,LOW,0.7052
dbscan-278,13.008268914999999,77.484368635,Kamakshipalya,0.857051706678014,0.00017698260743648737,0.013333333333333334,0.08566175075415998,3.1629421311337205,557,12,MEDIUM,0.5532
dbscan-543,12.909757741935485,77.51337037741935,Kengeri,0.8194925960620749,0.00035396521487297475,0.006666666666666667,0.07499284807912261,3.152774325375262,558,8,MEDIUM,0.3215
dbscan-560,13.097842247058823,77.56631949999999,Yelahanka,0.6133228622181394,0.00012871462359017265,0.04666666666666667,0.058929976563156655,3.103376239434954,559,14,LOW,0.7653
dbscan-413,12.891936908,77.631976596,Hulimavu,0.7790742138165762,0.0002574292471803453,0.006666666666666667,0.13023834622193128,3.0994781764969974,560,9,MEDIUM,0.082
dbscan-332,13.175530910526318,77.63548555263158,Chikkajala,0.8545272330289574,0.0001608932794877158,0.013333333333333334,0.08840455710640448,3.099443931090623,561,9,MEDIUM,0.4275
dbscan-520,12.959262446666665,77.55840839999999,Chamarajpet,0.6461904763008279,9.653596769262947e-05,0.013333333333333334,0.3522914263660278,3.0015084353017407,562,8,MEDIUM,0.7756
dbscan-524,12.967840124999999,77.63666111875,Jeevanbheemanagar,0.8394100302801338,0.00011262529564140106,0.006666666666666667,0.33189442390693863,2.988342623658676,563,16,MEDIUM,0.3481
dbscan-457,12.93810674736842,77.62135861052634,Adugodi,0.8434893913979917,0.0001608932794877158,0.006666666666666667,0.1749466291740202,2.9736093316246848,564,16,MEDIUM,0.4678
dbscan-383,13.010809804761902,77.59514176190477,R.T. Nagar,0.8131127272579718,0.00019307193538525895,0.013333333333333334,0.05566840836824806,2.967011017956337,565,10,MEDIUM,0.2586
dbscan-569,12.923498800000003,77.57466592,Banashankari,0.7648385186957536,9.653596769262947e-05,0.02,0.1080557600155631,2.9164422204323808,566,8,MEDIUM,0.1028
dbscan-587,12.94657519090909,77.53110879090909,Byatarayanapura,0.7671560675021155,3.217865589754316e-05,0.03333333333333333,0.31735729131615414,2.8883743910080573,567,10,MEDIUM,0.2383
dbscan-588,12.92366531818182,77.57618501818182,Banashankari,0.743905705341281,3.217865589754316e-05,0.03333333333333333,0.2469642873073406,2.7477043618729513,568,9,LOW,0.2012
dbscan-378,12.953748322222223,77.74444953888889,Whitefield,0.9643926972543349,0.00014480395153894423,0.006666666666666667,0.05884224218306997,2.5949667575457376,569,20,HIGH,0.7656
dbscan-567,13.004757976190474,77.56238754761904,Malleshwaram,0.8104095366056377,0.00019307193538525895,0.013333333333333334,0.022719570390511246,2.590355491616323,570,8,MEDIUM,0.2384
dbscan-527,12.960106076190476,77.6661243904762,Jeevanbheemanagar,0.6381841844004521,0.00019307193538525895,0.013333333333333334,0.04091733007550669,2.5714734392389476,571,17,LOW,0.6665
dbscan-511,12.873995738461534,77.65416549230768,Electronic City,0.857051706678014,6.435731179508633e-05,0.006666666666666667,0.2701635153422112,2.540259220691129,572,12,MEDIUM,0.6312
dbscan-547,13.038571953333333,77.52037519333334,Peenya,0.8006709461490638,9.653596769262947e-05,0.02,0.030420977418335212,2.456042570387276,573,11,MEDIUM,0.2008
dbscan-579,13.016773726315789,77.5891058,R.T. Nagar,0.8232003119808237,0.0001608932794877158,0.006666666666666667,0.03471539932255747,2.3104509843769394,574,11,MEDIUM,0.3086
dbscan-489,12.950708438461536,77.58255090384615,Wilson Garden,0.7860227331567509,0.00027351857512911685,0.006666666666666667,0.015821052818731102,2.3019071628089174,575,16,MEDIUM,0.1175
dbscan-555,12.805751072222222,77.69942772777777,Electronic City,1.0,0.00014480395153894423,0.006666666666666667,0.023412657982935525,2.2929493403715235,576,13,HIGH,0.9748
dbscan-381,13.041667499999999,77.51650301875,Chikkabanavara,0.8174600606656394,0.00011262529564140106,0.006666666666666667,0.05580382937858455,2.262960387327702,577,6,MEDIUM,0.2954
dbscan-558,13.086987324999999,77.63519074999999,Hennuru,0.857051706678014,0.00011262529564140106,0.006666666666666667,0.02049057809287811,1.984388381039625,578,14,MEDIUM,0.548
dbscan-346,12.986702138461538,77.6901161576923,Mahadevapura,0.857051706678014,0.00027351857512911685,0.0,0.0844046100132233,0.0,579,26,MEDIUM,0.6146
dbscan-493,12.9998117,77.69203067777778,Mahadevapura,0.857051706678014,0.0,0.0,0.2272316105850343,0.0,580,27,MEDIUM,0.7481
dbscan-500,12.884524457438493,77.60199120637351,Hulimavu,0.857051706678014,9.653596769262947e-05,0.0,0.23553087492577993,0.0,581,10,MEDIUM,0.5654
dbscan-532,12.971920755,77.6297888,Halasur,0.9040850320444903,0.00017698260743648737,0.0,0.9855050609412748,0.0,582,12,MEDIUM,0.8004
dbscan-534,12.886971618404349,77.64917978884995,Electronic City,0.857051706678014,0.00012871462359017265,0.0,0.37800091720583445,0.0,583,14,MEDIUM,0.527
dbscan-537,13.00059401,77.621780065,Pulikeshinagar(F.Town),0.6550106097921855,0.00017698260743648737,0.0,0.41715556809626175,0.0,584,15,MEDIUM,0.7519
dbscan-562,13.034732645454545,77.73408182727272,K.R. Pura,0.8919227181365548,0.00020916126333403055,0.0,0.007602281426190238,0.0,585,13,MEDIUM,0.6904
dbscan-566,13.085203484210528,77.48646901578948,Chikkabanavara,0.857051706678014,0.0001608932794877158,0.0,0.008143629072646775,0.0,586,7,MEDIUM,0.5267
dbscan-568,12.94903490526316,77.62723786842105,Ashok Nagar,0.857051706678014,0.0001608932794877158,0.0,0.019190389152721286,0.0,587,13,MEDIUM,0.5267
dbscan-574,13.0265534625,77.589032275,R.T. Nagar,0.8322695887478038,0.00011262529564140106,0.0,0.028617648505485743,0.0,588,12,MEDIUM,0.4422
dbscan-584,12.92476788665987,77.57523983525714,Banashankari,0.7159517305785849,0.0003378758869242032,0.0,0.04883236569162469,0.0,589,10,MEDIUM,0.9027
